id	type	organization
org_ZWcQZQEuhzOc3Ehjweik	2	Syracuse University
org_zWD1welLDnZ7RIgTwwfV	3	MITSUI CHEMICALS AGRO, INC.
org_zWDhK78xwzlyTy7Mp02r	3	Institute of Virology of the Slovak Academy of Sciences
org_zwDX73UGFTq2DkxMGrdK	2	EZE LLC
org_zWe24SNqe2neEMdcvGtS	2	Berton Enterprises, LLC
org_zWFWCB36EpD1FBS98tt0	2	Q-Tec Systems LLC
org_zwfz43MJYePC2CT5ulFP	2	BOSTON HEART DIAGNOSTICS CORPORATION
org_zWGV2ofA7z6S4JDNO25Z	2	Andrews Kurth LLP
org_zwGyFo192eEUO5A97Q15	3	Atotech Deutschland GmbH
org_ZwHC0eW9l0VHzjRAwEXj	2	Bright Coop, Inc.
org_zWHJsjMJtFccp6cJmdmc	3	UFC Corporation
org_zwjiYxk33uwhkwElSPti	2	Marketcore.com, Inc.
org_zwk29xi5uSME7pJGwsxQ	2	Sundance Renewable Solutions, Inc.
org_zWKkdDQNNM3HZ8zpm1PX	3	Ceva Santé Animale
org_zWlPGVFqQ4BAuuufxPlk	3	BlackBerry Limited and QNX Software Systems Limited
org_zwmV2IUZ2Uc5wRKXYNIY	2	Hi-Shear Technology Corporation 
org_zWmXnSO47gGC8flCwihS	2	Exactor, Inc.
org_ZwmZAvRspgMpSqC0Hbyu	2	Geeknet, Inc.
org_ZwOb0E0xQZbeISJ3c4ds	2	FLOMATIC CORPORATION
org_zWOGl5Et2YWgr3a6uAWd	3	Woosung Tech. Co., Ltd.
org_ZWpKFOY92HDmmBpt1s5b	2	CapitalWill LLC
org_zwPkGcdZcqn9xmlLE26d	2	Cianna Medical, Inc.
org_zwplxRVrvRFP9SjPbyde	2	Genomic Health, Inc.
org_zWQTgxSf1JkdCUNwu2AY	2	Foundations Worldwide, Inc.
org_ZwrePJ8A9TSvm5kFUaYE	2	Enounce, Inc.
org_ZwSmgXHiki1QMDiFIOLC	3	Rio Tinto fer et Titane Inc.
org_ZwsMMuSq1Cpigg4OQfXq	3	FHF Funke + Huster Fernsig GmbH
org_zWsWS1JPl94G7sQE0Ep0	2	SPECIALIZED TACTICAL SYSTEMS
org_zWTSOFudUgUB726k8IU4	3	Dong-A Pharm. Co., Ltd.
org_ZwuAJBOToHa507OmixL4	2	Douglas Dynamics, L.L.C. 
org_zwwqwQv8pFZlM2WcJ5MY	3	LOADHOG LIMITED
org_ZWxY2OP38NfcGJ0jeddF	2	Regulus Therapeutics Inc.
org_ZwYiswOrOq5URs5JA7et	3	Wockhardt EU Operations (Swiss) AG
org_ZWzCM1LTaGlrjsQhA6S7	3	Linac Technologies SAS
org_ZwzLjBHWbiERv7ZQoPrA	3	Technelec Ltd.
org_ZwZML5omuDTGERUcETXE	3	Alfred Kaercher GmbH & Co. KG
org_ZwZv0Of9URmeV9Eyzs20	3	Vectron International GmbH
org_zX2BVeDe5bNPG1Chz6kI	2	Cradlepoint, Inc.
org_Zx4iGmxWlngeqcDDlByh	3	Shimane Prefectural Government
org_Zx7bqo2EpYQH6Sy2HSn5	2	Yikes LLC
org_zX7YnWrkMtXsJosYcxM9	2	Planet Rider LLC
org_ZX8RcgKjg0sPH6IVFGwf	2	Bracco Diagnostics Inc. 
org_ZxA5Md3U2drINAwqLJYo	3	Universite de Rennes 1
org_ZXAFfs4zKvAoyYrbPCV5	2	The Chemithon Corporation
org_zXbFxqFfjD3MWWYrVgeX	3	Volex PLC
org_zXbva4DV7UWe9OLnhxIN	2	CHILDREN ORAL CARE, LLC
org_zXCs94laDxVwMC50OL1m	2	Virginia Innovation Sciences, Inc.
org_ZXed8J59kUHbIS9TMxCl	3	CENTRAL IRON AND STEEL RESEARCH INSTITUTE
org_ZxeKX38UbpoMwuVFOSnZ	3	Marchesini Group S.p.A.
org_ZXh5DV7oJwenwBYCvkCD	3	Lufa Farms, Inc.
org_zXHgewhS1Qk72QvsqpHN	2	COOPER TIRE & RUBBER COMPANY
org_ZxhU8SeL2Sy8IxwNtQPm	3	High Tech Health Ltd
org_ZXjk4IXKBBSXp2VyWvJP	3	Hudson Bay Holding B.V.
org_zxKjXqndanrrnhMJ3umg	2	NeuroSolis, Inc.
org_zxKRibJh8MiaZn5EvsHd	2	John Nicholas and Kristin Gross Trust
org_zxkT9arjWGCOL6A44fkS	3	STATOIL CANADA LIMITED
org_zXKxe2ivWuKkHa97QzCq	3	Babas, S.R.L.
org_zXLRvwO8R6IPlTdABEZO	3	Huazhong Agricultural University
org_ZXM8mYP4o8GCb0jLwPMg	2	Meetup, Inc.
org_zxMkHT8Yuf0Pc68TzA7Z	2	US Conec, Ltd
org_ZXmQ4KPPidJ5iXTLrFQH	3	U4EA Technologies Limited
org_zxNoSWFvK2AdXtB7KmcJ	2	VTI, L.L.C.
org_zXNTJg4PiMaDbPgQ2aqe	3	Cosina Co., Ltd.
org_ZXOOrh5lyr2UHpbgQJ3V	3	Jiin Haur Industrial Co., Ltd.
org_ZXpOaKgdBs0G1XK4BNyd	3	NABTESCO CORPORATION
org_zxQhfanQmtL7yKpZ25wt	3	Util Canada Limited
org_zXS58H9unKDt9xOt2gZN	3	AVCI
org_zxsMdvzMApP3XJ3vPgTO	2	Whelen Engineering Company, Inc.
org_zXsnCwePVLirsSTdFuf7	3	UBIQUOSS INC.
org_ZxTeXv5owXPRAhppwKmD	3	Johnson Electric International (UK) Limited
org_ZXTOyI2Pz8gWdcaC9QDz	2	Illumination Machines
org_Zxu9QxFLhRfjJ7p627hy	2	PUR Water Purification Products, Inc.
org_zxubFV4CWpKbXW31vHmB	3	Solid State System Co., Ltd.
org_zxUeyVJznkMkRGIEl6Pc	3	Speed Tech Corp.
org_zxVA1YwipFLAMyEiQuuH	3	J. Wagner GmbH
org_Zxw634T6Ue974SUJ6CSW	2	Raintree Essix, Inc.
org_zXWFByliugnQUvp9vDhH	2	JLJ, Inc.
org_zxWQ7Pxnqf1k6PJNWCYw	2	Duro-Last, Inc.
org_zXXs9mIaQUdOXVNtTRTm	2	CELSIA, LLC
org_zXXZmzuQVoJQwahAGGi9	2	Allied Dies, Inc.
org_zxYR9OkRvMhAjgipuUBW	2	Hudson Technologies, Inc.
org_zXzuEbbm3h244C5SeYJP	2	YP Intellectual Property LLC
org_zy0CXt9wsU3CdKgn4Y1u	2	Casa Grande Fish Farms JV, LLC
org_Zy1X2hIHkwvDVOIMYQRC	2	Molecular BioProducts, Inc.
org_Zy27xHBJbjTLSS0PpIwV	3	L G Harris & Co Limited
org_zY2Suff6jABOGLcI7apY	2	International Recifier Corporation
org_ZY3LwvoMIPryTpFxj9go	3	Sociedad Anonima Minera Catalano Aragonesa
org_zY4zPwo7s1d0i7NcRgGt	2	Seahorse Equipment Corporation
org_zy59Boy3USCoqU99hvcL	2	Vegas Amusement, Inc.
org_zy5I1bRKPKvo4C8qCVAP	2	BESST, Inc.
org_ZY6sstGKnCratIzDJIrA	3	Nippon Suisan Kaisha, Ltd.
org_ZY73NxwumVNde2GawdTh	2	Solomo Identity, LLC
org_zY7937e0LV5MxdDZpDuL	2	Zorion Medical, Inc.
org_zy912AssWlgqaJ7vv8rs	3	Faurecia Automotive Seating Korea Limited
org_zYad8JCvxy07vXpGXOT9	2	Verizon New Jersey Inc.
org_ZybI2eG2J4qELfzM0x7q	2	Manitowoc Foodservice Companies, LLC
org_ZYCISmaInQxXTREjog69	3	YAMABIKO CORPORATION
org_ZYctV8lROHDlq50hvO4W	2	Miche Bag, LLC
org_ZyDcu9AHYDQQgq0yFnsP	2	P-WI Golf Innovations, LLC
org_ZydGcoVXpvktzMguLY2g	3	Novo Nordisk Healthcare AG
org_ZydGkQBsVCc6kDr4VABW	3	Nilfish-Advance A/S
org_zye0CKNT3Vsnktn2DHb3	3	Samsung Elecrtronics Co., Ltd.
org_zyFEOicYIgYwsw5OQO0C	3	Infosys Limited
org_ZYhD0g9wJUD4iPJ8lDht	2	Infragistics, Inc.
org_zyITR6cciG2HxG4afnD6	2	GW Crystal, Inc.
org_zyK3ScBkoIZ5VkXBeXdZ	2	Bell Automotive Products, Inc.
org_ZyKEyL3hR5sNlSDEE7uZ	2	BathSense LLC
org_zYKPLWt0ZqQRZjKH7fqr	3	ABB Researched Ltd.
org_Zynj9dG8xMS6HDL8XCD6	3	Spider Tracks Limited
org_ZYNKas7woyjDzuddpvfB	2	ECR Software Corporation
org_zYodfwoVm9JacgaFkWAy	3	MSI Computer (Shenzhen) Co., Ltd.
org_ZyPCi9ifWCyf9Dp4IvgC	2	Ohio Taxidermy Supply, Inc.
org_zyPdupP1sHuDnreYI9mu	3	Optima Solutions UK Limited
org_zYpfuVv0L2EbLXKRMJZ9	2	Evelyn & Bobbie, LLC
org_ZypKO0Fcigy18cTAFDpb	3	Korea Sintered Metal Co., Ltd.
org_Zyr7X34lCG5WeWI38qUC	2	Neurogenetic Pharmaceuticals, Inc.
org_ZYRAK3HzzCzqAmpXOfPu	2	Pillbox Products LLC
org_zYrmfb4ATgsseMpLk36c	2	Westcast, Inc.
org_zyRQKWH1XXCVLBdfjDqN	3	Kyowa Limited
org_ZYRuYNSUwpyKulG3mT16	2	International Ice Bagging Systems, LLC
org_ZYs79k5mDJaC0yz8QUwq	3	Schneider Electric Industries SAS
org_ZYsPjzKTFGhDMApEpzXd	3	VIB VZW
org_ZyT151zSc1yHs2QfeDIE	3	ASELSAN ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI
org_zYU8yZqSKcEnKjY9zcYp	3	Meritor Heavy Vehicle Systems Cameri SpA
org_zyucxXkCw3TeSst2sG8b	3	Jamia Hamdard (Hamdard University)
org_ZYUU6nQDfc6KnyHY2cyk	3	Eye Care and Cure Pte. Ltd
org_ZYVjpmDJFaLeVaOxqS5D	2	Job Site Resources, LLC
org_ZyVME8MDWp8rljlEBJ6a	2	American Pan Company
org_ZYVymKSbtvtfkOmUCtU9	2	KSi Conveyor, Inc.
org_ZyWWQPiBTfol7sMQxYNy	2	IngenioSpec, LLC
org_ZyXE9zya0KoGxaDQlBAE	2	YEXT, INC.
org_zyxhB92v8cOUK18CLBKC	3	Pépinières Minier
org_zZ0mx7jvNi8HaLeyrHBR	3	SATAKE CORPORATION
org_zz0w7rv3Ys1fogmOry2J	2	Vinum Corporation
org_ZZ3LMJvxiWeMaMhNi6I1	3	Dreistern GmbH & Co. KG
org_Zz3tFMKCpZ23KVBHKZ1T	3	Novospeech
org_zZ4O9UjofKKWaN7hZZRH	3	Simon Lock Co., Ltd.
org_zz6e9FK64k2iCsbWwUzJ	2	KINGCHEM LLC.
org_Zz6Q3iNiTShr3IGM4HnQ	3	Evamatic Handelsgesellschaft mbh
org_zz6VwRiqIKmrlwVW8shx	2	Mytogen, Inc.
org_ZZ7CmzdlS3rT1wf91oZE	3	Ultraflex S.p.A.
org_zz7KRV34vkjm8XYD2rKo	3	EMSA GmbH
org_zZAJEfLIKhNvIeQAEzbF	3	Exedy Corporation
org_ZZAOxGAhTK50YcF52iO0	3	NEC Access Technica, Ltd.
org_ZZb0LLDRaK3Gqs7wfbIP	2	VMTV, Inc.
org_zzCjIFYtOifc8UznHkxt	3	Stokke AS
org_zZcw9fDKbS3PTn3ZBud7	2	VNP software, Inc.
org_ZZD8MIu1P4Wi8YUPglCW	3	Abest Products Resourcing Inc.
org_zzEdWAqrTLzIQmuKM717	2	GreenLight Biosciences, Inc.
org_ZZeNw3xGAbE1xGICrgcU	2	Catepillar Inc. 
org_ZzErtMWz7Y21nYYnF6RH	3	DDK Ltd.
org_ZZFiWsbsNpsSYSEyawgO	2	Med-Eng, LLC
org_zZFOYCtOfqewKjTQPAN0	3	Zao 'Vostok-Service-Spetskomplekt
org_zZfWt1xSHK1tIWIjTwaP	2	Evernym, Inc.
org_ZZGhsgGgFeZR2G5AHNKm	2	ZeroTouchDigital, Inc.
org_zZGlFVv4p81NxDenOOu4	3	Hubco Automotive Limited
org_ZzGyhYDKn7xzHQWWPWe1	2	Virticus Corporation
org_zzhbGGKrLajLpX6lQUFl	2	Fortune Forge LLC
org_zZHGGgZD6LJsZminlwtE	2	IPS, Corporation—Weld-On Division
org_ZzHk7Ll4GjUHHyleHTEg	3	Mezzion Pharma Co., Ltd.
org_zZHM5jhEqrR8Rrmsx1ts	3	KBC RESEARCH FOUNDATION PVT. LTD.
org_ZZhZFMKutIjwCLQ0Ioho	3	Toko, Inc.
org_ZZIEWRhc706Q96x7tGDQ	2	VLT, Inc.
org_ZzjAF4gwzux0ZeAS2Y7o	3	Bew Betriebs und Entwicklung von Wasserkraftanlagen GmbH
org_ZzKhYFC3fKdYPQuk2pHT	3	KBA-NotaSys SA
org_ZZKyVQYMHHPKYlqDURo4	3	Istituto di Ricerche Chimiche e Biochimiche “G. Ronzoni”
org_zZl1dGuzvKvCjVW4Rg8I	3	John Woods Nurseries
org_ZZLI7bDFlrXWI2dqsbyW	3	Lumenpulse Lighting, Inc.
org_ZzMbTLsP2aaKjzAKn85n	2	Pi-Coral, Inc.
org_ZZn2v85OB1J16KJLqTsi	2	Brown University Research Foundation
org_zzn7LGESdPTgyGj77E3L	3	Etablissements Amyot S.A.
org_ZZo14d0rnem3KPP04htz	3	Hanwha Chemical Corporation
org_ZZpceCTnvf45jwlri1d1	3	SecurEnvoy PLC
org_zzPq3nkA7oXNgeSQ3eKU	3	Yugen Kaisha Fuji Piano Service
org_ZZpS2Up9sb2taBrNFL2s	3	Lake Products Limited
org_ZzqmD1TBCPAUfXBQfRnw	3	JAPAN TISSUE ENGINEERING CO., LTD.
org_ZZQUgNYjq8wD6awlmF2X	3	UHT Unitech Co., Ltd.
org_zZQyrmkKtzQsBVxcobDB	3	MICWARE CO., LTD.
org_ZzRgP1bjqlQrhiADa5OL	2	B4UGO Inc.
org_ZZSgxdqBF22HCKObOfhT	2	Rolta International, Inc.
org_zZsY5RjLtrRaLXwMRCln	3	FCI Inc.
org_ZztwndwaIgKxJFYEtYwP	2	Impinj, Inc.
org_ZzuilsJdAEI1FdtZA0Xx	3	TrustSeed SAS
org_Zzv6C3j1jgGEmib3EqGW	3	TTTech Computertechnik AG
org_zZV6uzbbRrjfGZJVAVkh	2	E. I. du Nemours and Company
org_zZWaXUwvXFdRJiskOhIg	3	Orthotics Online Limited
org_zzxNLzbTGErBrXhBFlxC	3	Ontario Lottery and Gaming Corporation
org_zZy3pxsPDQUuESD5A6zU	3	ELLIPTIC LABORATORIES AS
per_040mrKLGXJ1DzIaZMxn5	4	NA
per_05RvbxtUcQ0m6T2xjGt5	4	NA
per_06wb4sk2JJYaGlWSMr7A	4	NA
per_06XzYPmHTv8eeLDA0FQP	4	NA
per_07ZwwgnxiHUFfnSBMJGD	4	NA
per_08ms24hGTmKnb0fKUbmB	5	NA
per_0aFr6iK950MOj5ffEYUT	4	NA
per_0CBiPO8qxeZmnmty3q87	5	NA
per_0cDup3NILoeWrf3ytEQo	4	NA
per_0cPK7SFLf3XZKkRIbfdW	4	NA
per_0eAMnMlsyFEMa1JsieFn	5	NA
per_0fNn54U3Oao739Ojn7TB	4	NA
per_0gBUzb2QWMWrfkt5RmEE	4	NA
per_0GC2b3aOUv0dh87Tzanv	4	NA
per_0gsVP6cKxo90q35iGOeb	5	NA
per_0Gx15zlapolwA5etPFNV	5	NA
per_0HRwtrSDQGlajiqCXsGj	5	NA
per_0IQcHeS9MVvZoRmocSlK	4	NA
per_0jhoIMDu1DkQ23oqVaTn	5	NA
per_0JRdyGfd8BNd2A5sNpA7	5	NA
per_0K1M1bTeUZuTfcrFekCh	5	NA
per_0kE72txn4ns6pEJcdY74	4	NA
per_0l77VquYMsTgSCE7rdc7	5	NA
per_0LTz5XlWKkEnw3cQpomy	5	NA
per_0m6GHw3zLUF3tqti25Ox	4	NA
per_0MlBZuKBQJmjRyUt0qJn	5	NA
per_0OS3tdyRWhAtabDM0H9Y	5	NA
per_0qGmEJzbniHoXqNKNwzB	5	NA
per_0QYFXXnBp6yMozEFFVVf	4	NA
per_0SUntgjGZxRUEJSm7XCp	4	NA
per_0sYLUEsxUlJ1L42gDaNT	4	NA
per_0TfNxyt0pKQSsP089JpI	4	NA
per_0TMZQuGapZvAY2qZi82u	5	NA
per_0uejvVvKn1ERSbVRL1MP	4	NA
per_0vQaDxuBGar3RYK5dnjn	4	NA
per_0vZlPrW7hDv2BHEsy5GR	4	NA
per_0XCZlFTUqr4faSNgG0gX	4	NA
per_0Yqj2oYuVOSSsM18qj4s	5	NA
per_0ZS78XZsmP4GCgfKyYmx	4	NA
per_0ZTqrglCxp74ReOrDQ6E	4	NA
per_0ZyBQ0TF6BALA8oPqcAK	4	NA
per_13jqZmkR98iZNDSOQ3ip	5	NA
per_14qEDn6iOzHxshLOyvEu	4	NA
per_156taMijF0rggcZo9xRu	4	NA
per_15XOxD7YhickwmsOch9u	5	NA
per_1CrCJSabQyfbUrnoLU18	4	NA
per_1dspWe4wcUb40mUXdwhM	4	NA
per_1EFHZ3l7oV3P63BH4fAt	4	NA
per_1eJObQuztma6BJx0pDMG	4	NA
per_1gbbI3j06u4tssUhpWTk	4	NA
per_1GlwRxkW5piqvn5IH4Fu	4	NA
per_1GyfbL9STh8D26odILTX	5	NA
per_1ICfs3B9PT0Zo686t9Lg	5	NA
per_1IH6IamUVidUs7fcMENi	5	NA
per_1JiAXqWUjQb74SFePZcU	4	NA
per_1k6vvJZgzRwFfbjcMnVz	5	NA
per_1lu4dMhCFmz54x9KU75A	4	NA
per_1QLK55STx4qXEfAq7thv	5	NA
per_1rPODNCmgvMelVA9j132	5	NA
per_1SHHKbbBcOP4W8Ng0nV6	5	NA
per_1Tq79vX3fbl6O1ZwGEog	5	NA
per_1TxwUEQyQIkYx0PtawbV	4	NA
per_1Vc7bffFF49JYB8rBjYA	4	NA
per_1vysTdOFIOrAOb9BmR0A	4	NA
per_1WIvJSv5tm0qIP5qrCE0	4	NA
per_1WzHfxaxjG1B9ORytBT9	5	NA
per_1XxexHQiJXIDaFnGo8et	5	NA
per_1xzD4KWKXUWftTqotWrz	5	NA
per_236s76n8DdQxU04SJYuT	5	NA
per_2640igM6CKiIbCtL8xG8	4	NA
per_26lslWHAQxWIoqB5hgDB	5	NA
per_2a2EA2ilq1RVb82J5ut8	5	NA
per_2fwnnBdhSuik7K5wagFd	5	NA
per_2gqbEvQU5yZk7RCRX3G0	4	NA
per_2GQVdQwN6pOsn2lbriu4	5	NA
per_2gXhpelsaF5hMd3Wjb1H	4	NA
per_2HSvludlBQm2MBtorQ9y	5	NA
per_2LbwCQtbVZkzeWMdQzQU	5	NA
per_2mI0CRZGK38QarR4epum	5	NA
per_2n1y46ZmJEhRziceP8LJ	4	NA
per_2n9WA7poHuDRUFoygsw3	4	NA
per_2oOkK2dw11FS8tc39SL3	5	NA
per_2ot6LUzNNgvFPjED2wZP	4	NA
per_2PfwLzVtlUG98NJdqN8d	4	NA
per_2QUiZfWSGWv57WMLAIar	5	NA
per_2rV5QeTgcwt2LS3Id7ro	4	NA
per_2s6Rl6fjNaEJ8p5kYVXb	5	NA
per_2SxgPRuvcSbzOyVIgw7h	5	NA
per_2uplKsmC8KBmNSJRiiUg	5	NA
per_2Xas6bbtuX12cm0tH5Tp	4	NA
per_2XpYGW2vksapqSJjk1C1	4	NA
per_2YrGpfWkKAv2fTQYKzqv	5	NA
per_318SgefBafg8Aw697QnA	5	NA
per_32M7HFp2dSvKCCisfXHE	4	NA
per_34kcYfiW8DjPdfjp2Kqk	4	NA
per_35IHMMz06vhkWuPy18bg	4	NA
per_378A9sN1YEDt2VfX9juH	4	NA
per_37E7dcV11sKAghHGZ0sW	14	NA
per_38gvSWWUqp3SeZAsohU4	5	NA
per_3a3AAOWUu6wRKp5GS5J1	4	NA
per_3aZKigBUgXGFrQ7tV5Eu	4	NA
per_3DgTv0y3v9EghEA6UYRH	5	NA
per_3drr1BpSKAHdEyR8cWam	5	NA
per_3etdhkX8umGBPnSFbu2k	4	NA
per_3fmlinr2EZ0CUXOgxFFr	5	NA
per_3gvjdCYjzFhBSmFjq7n8	5	NA
per_3h50zNyS5KeC8z7GWjnc	4	NA
per_3H8fekkWOkLiwMv0wGvt	5	NA
per_3hGVakfS76rHu3pO2S0k	5	NA
per_3IGvWgiE6e2xIZxUaKfM	4	NA
per_3IuRTo8cTrU0dPub8Rwg	5	NA
per_3jzh2yNIIFr6eFBGPQiF	4	NA
per_3k8SsJhZsW2jgIeQEnYs	4	NA
per_3kypK6rpqv14DljGHyWa	4	NA
per_3myaRiWdAzvn587mFEPK	4	NA
per_3odGN5zjSVxiSPPmKEMp	5	NA
per_3OUVlWw0poo5POQp6iaM	5	NA
per_3PDNNGukdjoHJw60cf2l	4	NA
per_3pTHGamHASbF0GUE00pt	4	NA
per_3qDyT2iW8VAgfxpEXyql	5	NA
per_3qguD3AuSp3CW1VtmTDp	4	NA
per_3QK5Why1iat8yvVs8Ex6	5	NA
per_3rib1lvdNAnoFw7Ia2zX	4	NA
per_3s17wfUx5bXpUFtq9ub4	4	NA
per_3S3t8i3nA34pRAY4DVq4	5	NA
per_3SYbjL37TE365gQPd9Pi	5	NA
per_3UZvP1eIYs2koVMign18	5	NA
per_3VvRcxKWOjP6jEPdFzmX	5	NA
per_3wxoXVPCMskh5nEBWJLD	5	NA
per_3XvitnTVpgnhx8Ql1rV3	5	NA
per_3YPIkVJh59xTY7NeGnWD	4	NA
per_3ytKv5yivJuJA0YlPmcl	5	NA
per_3Zy4SR5w3zjpwjvGMYYW	5	NA
per_40joF1G9LCCJe5M0EXjk	4	NA
per_43JJlq3EOcotsF6BTI7m	5	NA
per_44NclG8BTpSkT5UzZNmk	5	NA
per_45O1lnx4pMTKhLmd8wvD	5	NA
per_48gNdKCT4wnuEl6plYbf	5	NA
per_49a3puVpiWccnPPfv4K1	4	NA
per_4A6L6REWMcECkYSSRvj0	4	NA
per_4BgDFyDaSmrfzUWvHxLu	5	NA
per_4c61BfpLatOwzsdisCJO	4	NA
per_4fT8V1rATUcT3mUj4aj8	4	NA
per_4IrfbsnwJeu3EXY2dR1T	5	NA
per_4k2NI9nzW7xfsGXdWtKV	4	NA
per_4moMw7sucTaw1VLQUhPq	4	NA
per_4nCRQ4KK8LsoR2Pf5e7S	4	NA
per_4o34KhaKsW4LxBE49L0b	5	NA
per_4ofz3Q0AwktlJUBcadMU	5	NA
per_4PcOC3vHiwwg83tZDZG7	5	NA
per_4pRI7DsmKtos342VBGsZ	5	NA
per_4R1KEmiDfR6YvCKCw4Ea	4	NA
per_4RcDgeZOtL8y6nydFv8i	5	NA
per_4RRsRHrviKhe30TZyiTR	4	NA
per_4rvsnf65dY3PgJ5HAKcm	4	NA
per_4T3KKBPYMLtpU33i2NVy	4	NA
per_4Tfrtqui11yVRTytoq7S	5	NA
per_4U38qqVYKt2mJuqRN0aN	4	NA
per_4uF5Enn6Dsl3YbAykfJT	4	NA
per_4uOOlW2GT8m7c5i2XMb7	5	NA
per_4w4xH93qKncHE8DLHtUV	5	NA
per_4wdJinmdn76JC4bcJqpn	4	NA
per_4XsBCkaEfi07M5Kib15q	5	NA
per_4YXKgEVymAtXVFdRbLVm	4	NA
per_51GiKeEYT3SAm67gzmp5	4	NA
per_51z1C1Wtu7wQJrj8h29f	4	NA
per_52Ffp8r53inORAs9kk5j	4	NA
per_5AGHr1gcEo0AXeUa2sZQ	4	NA
per_5aMZ55yn6SknW6EwRpg6	4	NA
per_5BlwsE6GvlTI8v5C0jCH	5	NA
per_5CJ8WR2pPeClttxwiCLG	4	NA
per_5cnQuK4kWQ98x8A75Ftz	5	NA
per_5eKbv6Uoa0A9z0mZBJmd	5	NA
per_5G29MFAgazBtkEePITsz	4	NA
per_5H28bAaq3Wm08DUHuet6	4	NA
per_5haYWbdDLbQ0MqxTBD4R	5	NA
per_5hrSv6hhf7nvRaKoq9TV	4	NA
per_5IGLXIjzA2WPEcAXmM0j	4	NA
per_5KJLn2SD3BoiJpCb0Nz1	5	NA
per_5PS0kEE82R2U1yZJn47I	5	NA
per_5QugM946Ooq0FZGicM3W	4	NA
per_5VAQn3sCG0uhcrzyMqLc	4	NA
per_5vL7Sqo3hcgDUULXEOZz	4	NA
per_5ZDkAw1SkgyTCnqVajVU	5	NA
per_5zFsIkJv4Aui08WHNIHV	4	NA
per_61OI45bhydUFsDjgq1e0	4	NA
per_66gTmAFpXBWNajF86t89	5	NA
per_67Af9dmcUoZQtecvJYYB	4	NA
per_6acHzERmaQ9irCp9JS6M	5	NA
per_6ANjirDOcU8pjBzpryvV	5	NA
per_6aYOcK83rriPmWLL7luW	4	NA
per_6b4ldhllC6ha48peGZLR	4	NA
per_6B7EWRifvwWcffZCUHVU	5	NA
per_6b9buuPsVkvfhU6oSN6f	5	NA
per_6DC1b5pDJqw9OgHCBbzF	4	NA
per_6DI9Zfh4XrYbSQzAl1KW	5	NA
per_6Dm4L2AQNlO7fe6uLMK0	5	NA
per_6eOESa9c4TKdQUguUbPa	4	NA
per_6gLiJRNvcUe22lMayh5h	4	NA
per_6GrIk08cKLDrpKVPo9Ka	4	NA
per_6HbWOQyTZFRoD1MyIJqt	5	NA
per_6hfQ1ss3BAC41wMFThbO	5	NA
per_6jiHauFw773XWnD8rnRt	5	NA
per_6JjR2FzfpeLbChX22O0S	4	NA
per_6jZemDFcWwrTdjHNrMsF	5	NA
per_6jZHPRxzWBC3HWYhO9L7	5	NA
per_6LBxCZXUfGtAGXoWWVTI	4	NA
per_6meZAxXwaqk0do2kxBUb	5	NA
per_6MhhIkJKiqMEPmvdRv2u	4	NA
per_6n8bwMQKt019MYQlhPZX	5	NA
per_6pWDUqH5HoVJgD5njNGe	5	NA
per_6Q38dLviOcC20oU6lo8b	4	NA
per_6R9qHsd1rlGowXbOKsVh	5	NA
per_6Slut6zOEY1F2rJrVccq	4	NA
per_6Smz3seDmbTXReRDXstT	4	NA
per_6SZTz3OLZn0oskg6gBwY	4	NA
per_6t3A8ClCT2GX2D46TSOi	4	NA
per_6TLWAuxwqWAbltbBHern	5	NA
per_6uI483K3lJJeW0rvksFO	4	NA
per_6X8ve6zsvNk4TZjX627v	5	NA
per_6xfHIjmTWLgnxMqltYqF	4	NA
per_6XLMnegbfUq1lH3pMeMF	4	NA
per_6XQea9pjF5mrs5QA3dAE	4	NA
per_6XQLjutAEhMFlaTo9ZKg	5	NA
per_6yGY29FEsWOv1ni8NBNp	4	NA
per_6YNfm1alWZcGi62WPRf9	5	NA
per_6yoBJ4pNkEfVKBPOt4Jm	4	NA
per_6zPy2LiRjv1aETpVI4pK	4	NA
per_72sVJ7quNnWc0DqW52VZ	5	NA
per_78EyuBWHwsNCy6D1kKQt	4	NA
per_79vBZRrDAwHS2HBAcGps	5	NA
per_79zAqikz23DFI83aRNRd	4	NA
per_7bk9aNxMQYxiQH5reXaB	4	NA
per_7CgnxPoeh4EuTHe5djJ3	4	NA
per_7ex3y8ocyV0LtHmcXiPa	5	NA
per_7f9K9u6ragBoaTOdF2wL	4	NA
per_7G80oULawtA1JRIPuaiR	4	NA
per_7gxWlwKklY6GEOnKKRCr	4	NA
per_7hEFZR92jaB7HGrtN8Yg	5	NA
per_7jvJ6cXo3vjYJ1Ez7xtl	4	NA
per_7M7dnrsqDBJRPgDSphly	5	NA
per_7MS0cvvknBEWLSSKXP0D	5	NA
per_7mzscPKdEl3JQ64ME6sE	4	NA
per_7N45siloOcoWfUDzCw5p	4	NA
per_7O2qyZFeFCaMLIGwunUe	4	NA
per_7Oc1T8CQZNAG8ZIRYoa4	5	NA
per_7OeIE16nP2btfaMAGd8S	5	NA
per_7Qb9WhgdbGjhiJW4C0g0	4	NA
per_7RB5Gt7NWjnygYqzCr5D	5	NA
per_7ROQv226SKUXrTVUzJPa	5	NA
per_7tGwUOEHBJ7ctNwsaDrS	4	NA
